Date,Open,High,Low,Close,Adj Close,Volume
2017-10-20,1665.000000,1685.000000,1650.000000,1680.000000,1458.878296,111405500
2017-10-23,1700.000000,1750.000000,1700.000000,1745.000000,1515.322998,146029200
2017-10-24,1745.000000,1760.000000,1725.000000,1735.000000,1506.639160,70959000
2017-10-25,1745.000000,1755.000000,1725.000000,1735.000000,1506.639160,53870500
2017-10-26,1735.000000,1745.000000,1670.000000,1675.000000,1454.536255,68365400
2017-10-27,1675.000000,1680.000000,1630.000000,1635.000000,1419.801147,49854700
2017-10-30,1650.000000,1880.000000,1640.000000,1865.000000,1619.528564,294841400
2017-10-31,1875.000000,1900.000000,1820.000000,1840.000000,1597.818970,103220100
2017-11-01,1865.000000,1890.000000,1830.000000,1845.000000,1602.161011,50776800
2017-11-02,1845.000000,1870.000000,1825.000000,1830.000000,1589.135132,36242200
2017-11-03,1815.000000,1835.000000,1765.000000,1780.000000,1545.716187,49883200
2017-11-06,1790.000000,1845.000000,1780.000000,1830.000000,1589.135132,50126800
2017-11-07,1845.000000,1860.000000,1830.000000,1845.000000,1602.161011,53361800
2017-11-08,1840.000000,1850.000000,1810.000000,1815.000000,1576.109497,28448900
2017-11-09,1825.000000,1845.000000,1805.000000,1835.000000,1593.477051,34407100
2017-11-10,1815.000000,1825.000000,1790.000000,1805.000000,1567.425659,28019700
2017-11-13,1805.000000,1825.000000,1770.000000,1770.000000,1537.032471,33291600
2017-11-14,1770.000000,1845.000000,1770.000000,1825.000000,1584.793335,46252200
2017-11-15,1825.000000,1830.000000,1765.000000,1775.000000,1541.374268,43495200
2017-11-16,1775.000000,1810.000000,1770.000000,1780.000000,1545.716187,36556100
2017-11-17,1800.000000,1800.000000,1765.000000,1775.000000,1541.374268,23766600
2017-11-20,1780.000000,1785.000000,1750.000000,1755.000000,1524.006592,20136900
2017-11-21,1760.000000,1775.000000,1750.000000,1755.000000,1524.006592,13123500
2017-11-22,1760.000000,1805.000000,1760.000000,1800.000000,1563.083862,31595400
2017-11-23,1825.000000,1845.000000,1800.000000,1800.000000,1563.083862,49074400
2017-11-24,1800.000000,1810.000000,1780.000000,1785.000000,1550.058105,17548100
2017-11-27,1790.000000,1810.000000,1770.000000,1770.000000,1537.032471,17766500
2017-11-28,1770.000000,1770.000000,1700.000000,1705.000000,1480.587769,52773600
2017-11-29,1710.000000,1735.000000,1710.000000,1715.000000,1489.271484,28979600
2017-11-30,1715.000000,1730.000000,1685.000000,1700.000000,1476.245728,50493100
2017-12-01,1700.000000,1700.000000,1700.000000,1700.000000,1476.245728,0
2017-12-04,1705.000000,1715.000000,1650.000000,1650.000000,1432.826904,23826700
2017-12-05,1665.000000,1680.000000,1610.000000,1635.000000,1419.801147,39043200
